,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
4765,2024-02-18,South Florida,Florida Atlantic,67.0,73.0,28%,1,0,0
4766,2024-02-18,Illinois Chicago,Belmont,72.0,75.0,40%,1,0,0
4767,2024-02-18,Quinnipiac,Niagara,69.0,65.0,63%,1,1,0
4768,2024-02-18,Drake,Murray St.,75.0,68.0,74%,1,1,0
4769,2024-02-18,Charlotte,Wichita St.,68.0,67.0,55%,1,1,0
4770,2024-02-18,Iona,Saint Peter's,71.0,61.0,82%,1,1,0
4771,2024-02-18,Illinois St.,Evansville,76.0,63.0,88%,1,1,0
4772,2024-02-18,Minnesota,Rutgers,66.0,69.0,41%,1,0,0
4773,2024-02-18,UAB,North Texas,70.0,67.0,61%,1,1,0
4774,2024-02-18,St. John's,Seton Hall,72.0,69.0,60%,1,1,0
4775,2024-02-18,East Carolina,Tulane,75.0,74.0,53%,1,1,0
4776,2024-02-18,Fairfield,Mount St. Mary's,66.0,62.0,64%,1,1,0
4777,2024-02-18,SMU,Memphis,72.0,76.0,33%,1,0,0
4778,2024-02-18,Siena,Canisius,71.0,68.0,61%,1,1,0
4779,2024-02-18,Ohio St.,Purdue,68.0,72.0,37%,1,0,0
4780,2024-02-18,Temple,UTSA,75.0,68.0,74%,1,1,0
4781,2024-02-18,Manhattan,Rider,67.0,72.0,35%,1,0,0
4782,2024-02-19,Charleston,William & Mary,81.0,65.0,92%,1,1,0
4783,2024-02-19,Prairie View A&M,Grambling St.,65.0,67.0,44%,1,0,0
4784,2024-02-19,Delaware St.,Morgan St.,73.0,68.0,68%,1,1,0
4785,2024-02-19,Texas A&M Corpus Chris,Northwestern St.,75.0,68.0,75%,1,1,0
4786,2024-02-19,Alcorn St.,Florida A&M,73.0,63.0,81%,1,1,0
4787,2024-02-19,Alabama A&M,Arkansas Pine Bluff,71.0,68.0,61%,1,1,0
4788,2024-02-19,Chicago St.,Indiana Northwest,,,100%,0,1,0
4789,2024-02-19,Southeastern Louisiana,Lamar,76.0,66.0,83%,1,1,0
4790,2024-02-19,Alabama St.,Mississippi Valley St.,71.0,63.0,75%,1,1,0
4791,2024-02-19,New Orleans,Nicholls St.,77.0,71.0,70%,1,1,0
4792,2024-02-19,Norfolk St.,North Carolina Central,71.0,66.0,69%,1,1,0
4793,2024-02-19,Lafayette,Colgate,66.0,74.0,24%,1,0,0
4794,2024-02-19,Jackson St.,Bethune Cookman,76.0,63.0,88%,1,1,0
4795,2024-02-19,Maryland Eastern Shore,Coppin St.,71.0,64.0,71%,1,1,0
4796,2024-02-19,Incarnate Word,Texas A&M Commerce,68.0,71.0,36%,1,0,0
4797,2024-02-19,Texas Southern,Southern,74.0,63.0,84%,1,1,0
4798,2024-02-19,Virginia Tech,Virginia,65.0,66.0,48%,1,0,0
4799,2024-02-19,Howard,South Carolina St.,79.0,68.0,84%,1,1,0
4800,2024-02-19,Texas,Kansas St.,74.0,69.0,67%,1,1,0
4801,2024-02-19,Houston,Iowa St.,69.0,60.0,80%,1,1,0
4802,2024-02-20,Missouri,Tennessee,68.0,71.0,37%,1,0,0
4803,2024-02-20,Wisconsin,Maryland,68.0,64.0,64%,1,1,0
4804,2024-02-20,Central Michigan,Bowling Green,71.0,74.0,39%,1,0,0
4805,2024-02-20,Davidson,Fordham,70.0,66.0,64%,1,1,0
4806,2024-02-20,Florida St.,Boston College,75.0,68.0,72%,1,1,0
4807,2024-02-20,Nevada,Wyoming,77.0,63.0,89%,1,1,0
4808,2024-02-20,BYU,Baylor,72.0,73.0,45%,1,0,0
4809,2024-02-20,Utah St.,San Diego St.,65.0,70.0,30%,1,0,0
4810,2024-02-20,Western Michigan,Miami OH,69.0,71.0,43%,1,0,0
4811,2024-02-20,Massachusetts,VCU,70.0,75.0,34%,1,0,0
4812,2024-02-20,Villanova,Butler,75.0,63.0,87%,1,1,0
4813,2024-02-20,Michigan St.,Iowa,78.0,69.0,78%,1,1,0
4814,2024-02-20,Ohio,Kent St.,74.0,71.0,62%,1,1,0
4815,2024-02-20,N.C. State,Syracuse,77.0,69.0,79%,1,1,0
4816,2024-02-20,Wake Forest,Pittsburgh,73.0,71.0,56%,1,1,0
4817,2024-02-20,Texas Tech,TCU,66.0,64.0,55%,1,1,0
4818,2024-02-20,West Virginia,UCF,71.0,66.0,65%,1,1,0
4819,2024-02-20,Morehead St.,Southern Indiana,75.0,64.0,84%,1,1,0
4820,2024-02-20,Saint Mary's,San Francisco,72.0,62.0,82%,1,1,0
4821,2024-02-20,Texas A&M,Arkansas,71.0,70.0,55%,1,1,0
4822,2024-02-20,Buffalo,Eastern Michigan,76.0,68.0,74%,1,1,0
4823,2024-02-20,Boise St.,San Jose St.,74.0,63.0,85%,1,1,0
4824,2024-02-20,Duquesne,Saint Louis,76.0,70.0,70%,1,1,0
4825,2024-02-20,Toledo,Akron,74.0,73.0,53%,1,1,0
4826,2024-02-20,Northern Illinois,Ball St.,74.0,72.0,57%,1,1,0
4827,2024-02-20,Creighton,Connecticut,71.0,70.0,53%,1,1,0
4828,2024-02-21,Gardner Webb,Radford,69.0,66.0,59%,1,1,0
4829,2024-02-21,Drake,Belmont,76.0,68.0,76%,1,1,0
4830,2024-02-21,Georgia Tech,Clemson,69.0,73.0,36%,1,0,0
4831,2024-02-21,Winthrop,Presbyterian,76.0,63.0,87%,1,1,0
4832,2024-02-21,Air Force,UNLV,67.0,69.0,42%,1,0,0
4833,2024-02-21,Valparaiso,Indiana St.,67.0,76.0,20%,1,0,0
4834,2024-02-21,Loyola MD,Navy,68.0,65.0,60%,1,1,0
4835,2024-02-21,La Salle,St. Bonaventure,67.0,72.0,31%,1,0,0
4836,2024-02-21,Mercer,The Citadel,71.0,65.0,71%,1,1,0
4837,2024-02-21,Indiana,Nebraska,74.0,70.0,66%,1,1,0
4838,2024-02-21,Georgetown,St. John's,71.0,76.0,33%,1,0,0
4839,2024-02-21,George Mason,Dayton,64.0,67.0,38%,1,0,0
4840,2024-02-21,Southern Illinois,Murray St.,69.0,68.0,51%,1,1,0
4841,2024-02-21,American,Boston University,69.0,64.0,67%,1,1,0
4842,2024-02-21,Longwood,UNC Asheville,68.0,69.0,46%,1,0,0
4843,2024-02-21,Pacific,Pepperdine,76.0,73.0,62%,1,1,0
4844,2024-02-21,East Tennessee St.,VMI,75.0,64.0,84%,1,1,0
4845,2024-02-21,Georgia St.,Coastal Carolina,75.0,69.0,71%,1,1,0
4846,2024-02-21,Rhode Island,Richmond,68.0,69.0,49%,1,0,0
4847,2024-02-21,Mississippi St.,Mississippi,71.0,61.0,82%,1,1,0
4848,2024-02-21,USC Upstate,Charleston Southern,73.0,68.0,69%,1,1,0
4849,2024-02-21,Penn St.,Illinois,69.0,75.0,29%,1,0,0
4850,2024-02-21,Vanderbilt,Georgia,72.0,71.0,52%,1,1,0
4851,2024-02-21,Samford,Furman,75.0,73.0,58%,1,1,0
4852,2024-02-21,Illinois St.,Northern Iowa,70.0,71.0,48%,1,0,0
4853,2024-02-21,Alabama,Florida,79.0,71.0,77%,1,1,0
4854,2024-02-21,Miami FL,Duke,71.0,74.0,42%,1,0,0
4855,2024-02-21,Holy Cross,Bucknell,71.0,68.0,63%,1,1,0
4856,2024-02-21,Marshall,James Madison,78.0,76.0,57%,1,1,0
4857,2024-02-21,Louisville,Notre Dame,71.0,66.0,69%,1,1,0
4858,2024-02-21,Chattanooga,Wofford,76.0,70.0,71%,1,1,0
4859,2024-02-21,LSU,Kentucky,69.0,70.0,46%,1,0,0
4860,2024-02-21,Cincinnati,Oklahoma St.,72.0,66.0,69%,1,1,0
4861,2024-02-21,Marquette,DePaul,81.0,65.0,93%,1,1,0
4862,2024-02-21,Wichita St.,Tulsa,76.0,65.0,84%,1,1,0
4863,2024-02-21,Jacksonville St.,Middle Tennessee,69.0,68.0,51%,1,1,0
4864,2024-02-21,New Mexico,Colorado St.,79.0,73.0,73%,1,1,0
4865,2024-02-21,Xavier,Providence,75.0,69.0,71%,1,1,0
4866,2024-02-21,Saint Joseph's,George Washington,80.0,71.0,81%,1,1,0
4867,2024-02-21,UAB,Rice,80.0,73.0,73%,1,1,0
4868,2024-02-21,Missouri St.,Bradley,67.0,66.0,54%,1,1,0
4869,2024-02-21,Army,Lehigh,70.0,69.0,55%,1,1,0
4870,2024-02-21,UTSA,South Florida,70.0,73.0,39%,1,0,0
4871,2024-02-21,Memphis,Charlotte,79.0,63.0,92%,1,1,0
4872,2024-02-21,UNC Greensboro,Western Carolina,72.0,66.0,72%,1,1,0
4873,2024-02-21,Illinois Chicago,Evansville,76.0,66.0,80%,1,1,0
4874,2024-02-22,Northern Arizona,Eastern Washington,72.0,73.0,50%,1,0,0
4875,2024-02-22,Northern Kentucky,Cleveland St.,69.0,67.0,59%,1,1,0
4876,2024-02-22,Detroit Mercy,Wright St.,73.0,79.0,30%,1,0,0
4877,2024-02-22,UC Irvine,UC Santa Barbara,71.0,66.0,69%,1,1,0
4878,2024-02-22,UTEP,Louisiana Tech,68.0,67.0,56%,1,1,0
4879,2024-02-22,South Dakota St.,Denver,81.0,68.0,88%,1,1,0
4880,2024-02-22,Montana St.,Portland St.,72.0,73.0,47%,1,0,0
4881,2024-02-22,Florida Atlantic,SMU,77.0,67.0,83%,1,1,0
4882,2024-02-22,Long Beach St.,Cal St. Bakersfield,76.0,64.0,86%,1,1,0
4883,2024-02-22,Nebraska Omaha,Oral Roberts,75.0,77.0,44%,1,0,0
4884,2024-02-22,Stony Brook,North Carolina A&T,74.0,63.0,84%,1,1,0
4885,2024-02-22,Maine,UMBC,72.0,68.0,64%,1,1,0
4886,2024-02-22,Seattle,Stephen F. Austin,73.0,71.0,58%,1,1,0
4887,2024-02-22,New Mexico St.,Sam Houston St.,69.0,68.0,55%,1,1,0
4888,2024-02-22,LIU,Le Moyne,75.0,68.0,72%,1,1,0
4889,2024-02-22,Albany,Vermont,66.0,72.0,30%,1,0,0
4890,2024-02-22,North Dakota St.,St. Thomas,75.0,70.0,67%,1,1,0
4891,2024-02-22,Tennessee St.,Eastern Illinois,75.0,66.0,79%,1,1,0
4892,2024-02-22,Cal St. Fullerton,Cal Poly,71.0,57.0,89%,1,1,0
4893,2024-02-22,Delaware,Charleston,74.0,77.0,42%,1,0,0
4894,2024-02-22,Southeast Missouri St.,Little Rock,75.0,77.0,46%,1,0,0
4895,2024-02-22,UT Arlington,Southern Utah,73.0,67.0,71%,1,1,0
4896,2024-02-22,Western Illinois,Morehead St.,67.0,69.0,44%,1,0,0
4897,2024-02-22,Arizona St.,Washington,72.0,69.0,60%,1,1,0
4898,2024-02-22,William & Mary,UNC Wilmington,65.0,72.0,29%,1,0,0
4899,2024-02-22,Minnesota,Ohio St.,67.0,72.0,30%,1,0,0
4900,2024-02-22,Arizona,Washington St.,81.0,66.0,91%,1,1,0
4901,2024-02-22,Louisiana Monroe,Louisiana,68.0,72.0,36%,1,0,0
4902,2024-02-22,Montana,Sacramento St.,69.0,64.0,69%,1,1,0
4903,2024-02-22,Tarleton St.,Grand Canyon,66.0,71.0,32%,1,0,0
4904,2024-02-22,Abilene Christian,Cal Baptist,72.0,68.0,63%,1,1,0
4905,2024-02-22,Cal St. Northridge,UC Davis,69.0,76.0,24%,1,0,0
4906,2024-02-22,Robert Morris,Oakland,70.0,69.0,54%,1,1,0
4907,2024-02-22,Hofstra,Drexel,71.0,68.0,61%,1,1,0
4908,2024-02-22,South Dakota,UMKC,69.0,66.0,60%,1,1,0
4909,2024-02-22,Eastern Kentucky,North Alabama,79.0,71.0,77%,1,1,0
4910,2024-02-22,Utah Valley,UT Rio Grande Valley,76.0,68.0,77%,1,1,0
4911,2024-02-22,Wagner,Central Connecticut,66.0,62.0,66%,1,1,0
4912,2024-02-22,Northwestern,Michigan,71.0,67.0,64%,1,1,0
4913,2024-02-22,Northern Colorado,Idaho,79.0,65.0,89%,1,1,0
4914,2024-02-22,Towson,Monmouth,75.0,63.0,86%,1,1,0
4915,2024-02-22,Old Dominion,Appalachian St.,67.0,66.0,53%,1,1,0
4916,2024-02-22,Stetson,Queens,76.0,73.0,61%,1,1,0
4917,2024-02-22,Portland,Gonzaga,71.0,86.0,8%,1,0,0
4918,2024-02-22,FIU,Liberty,68.0,72.0,36%,1,0,0
4919,2024-02-22,Georgia Southern,Texas St.,66.0,65.0,51%,1,1,0
4920,2024-02-22,Arkansas St.,Troy,73.0,67.0,71%,1,1,0
4921,2024-02-22,Sacred Heart,Fairleigh Dickinson,76.0,71.0,67%,1,1,0
4922,2024-02-22,Santa Clara,Loyola Marymount,73.0,74.0,48%,1,0,0
4923,2024-02-22,Merrimack,Saint Francis,70.0,62.0,76%,1,1,0
4924,2024-02-22,Florida Gulf Coast,Kennesaw St.,75.0,67.0,76%,1,1,0
4925,2024-02-22,UMass Lowell,Binghamton,75.0,65.0,81%,1,1,0
4926,2024-02-22,Purdue,Rutgers,75.0,62.0,88%,1,1,0
4927,2024-02-22,UC Riverside,UC San Diego,71.0,68.0,62%,1,1,0
4928,2024-02-22,Stanford,Oregon,72.0,70.0,60%,1,1,0
4929,2024-02-22,Lindenwood,Tennessee Martin,72.0,75.0,37%,1,0,0
4930,2024-02-22,California,Oregon St.,72.0,67.0,67%,1,1,0
4931,2024-02-22,Tennessee Tech,SIU Edwardsville,70.0,72.0,43%,1,0,0
4932,2024-02-22,Northeastern,Elon,72.0,62.0,81%,1,1,0
4933,2024-02-22,New Hampshire,NJIT,71.0,65.0,68%,1,1,0
4934,2024-02-22,Bellarmine,Central Arkansas,76.0,68.0,78%,1,1,0
4935,2024-02-22,Southern Miss,South Alabama,70.0,66.0,64%,1,1,0
4936,2024-02-22,Campbell,Hampton,70.0,69.0,52%,1,1,0
4937,2024-02-23,Manhattan,Marist,66.0,67.0,46%,1,0,0
4938,2024-02-23,Milwaukee,Youngstown St.,76.0,75.0,54%,1,1,0
4939,2024-02-23,Canisius,Niagara,68.0,65.0,62%,1,1,0
4940,2024-02-23,Rider,Iona,71.0,72.0,49%,1,0,0
4941,2024-02-23,Dartmouth,Penn,72.0,71.0,52%,1,1,0
4942,2024-02-23,Mount St. Mary's,Saint Peter's,64.0,59.0,67%,1,1,0
4943,2024-02-23,Fordham,Duquesne,69.0,70.0,44%,1,0,0
4944,2024-02-23,Harvard,Princeton,67.0,70.0,42%,1,0,0
4945,2024-02-23,Quinnipiac,Fairfield,69.0,67.0,59%,1,1,0
4946,2024-02-23,Cornell,Yale,74.0,76.0,43%,1,0,0
4947,2024-02-23,Columbia,Brown,71.0,72.0,47%,1,0,0
4948,2024-02-23,Green Bay,Purdue Fort Wayne,71.0,73.0,43%,1,0,0
4949,2024-02-23,San Jose St.,Nevada,66.0,70.0,36%,1,0,0
4950,2024-02-23,Jacksonville,North Florida,70.0,65.0,67%,1,1,0
4951,2024-02-24,Bellarmine,North Alabama,71.0,69.0,59%,1,1,0
4952,2024-02-24,Rice,East Carolina,75.0,72.0,61%,1,1,0
4953,2024-02-24,Belmont,Missouri St.,73.0,69.0,62%,1,1,0
4954,2024-02-24,Miami OH,Central Michigan,75.0,67.0,77%,1,1,0
4955,2024-02-24,Southern Miss,Louisiana,74.0,68.0,70%,1,1,0
4956,2024-02-24,UTEP,Sam Houston St.,68.0,66.0,59%,1,1,0
4957,2024-02-24,Richmond,Davidson,70.0,66.0,65%,1,1,0
4958,2024-02-24,Cal Poly,UC Riverside,62.0,66.0,36%,1,0,0
4959,2024-02-24,Wake Forest,Duke,69.0,75.0,30%,1,0,0
4960,2024-02-24,Stanford,Oregon St.,76.0,62.0,89%,1,1,0
4961,2024-02-24,Tennessee Tech,Eastern Illinois,70.0,65.0,68%,1,1,0
4962,2024-02-24,UCF,Texas Tech,63.0,64.0,49%,1,0,0
4963,2024-02-24,Tennessee St.,SIU Edwardsville,75.0,73.0,56%,1,1,0
4964,2024-02-24,Ball St.,Eastern Michigan,76.0,68.0,78%,1,1,0
4965,2024-02-24,Northeastern,Hampton,72.0,66.0,69%,1,1,0
4966,2024-02-24,Arkansas,Missouri,79.0,69.0,80%,1,1,0
4967,2024-02-24,Oklahoma St.,Oklahoma,68.0,67.0,52%,1,1,0
4968,2024-02-24,Harvard,Penn,70.0,67.0,60%,1,1,0
4969,2024-02-24,Loyola Chicago,George Mason,73.0,63.0,80%,1,1,0
4970,2024-02-24,Lindenwood,Little Rock,70.0,76.0,29%,1,0,0
4971,2024-02-24,Radford,Longwood,71.0,64.0,73%,1,1,0
4972,2024-02-24,Colgate,American,77.0,66.0,85%,1,1,0
4973,2024-02-24,Florida Gulf Coast,Queens,78.0,71.0,73%,1,1,0
4974,2024-02-24,Montana,Portland St.,75.0,70.0,67%,1,1,0
4975,2024-02-24,Florida,Vanderbilt,77.0,69.0,78%,1,1,0
4976,2024-02-24,Murray St.,Valparaiso,78.0,63.0,91%,1,1,0
4977,2024-02-24,New Mexico St.,Louisiana Tech,70.0,69.0,52%,1,1,0
4978,2024-02-24,Cornell,Brown,77.0,70.0,73%,1,1,0
4979,2024-02-24,Southern,Grambling St.,65.0,66.0,47%,1,0,0
4980,2024-02-24,Southeastern Louisiana,New Orleans,80.0,72.0,75%,1,1,0
4981,2024-02-24,Middle Tennessee,Western Kentucky,73.0,68.0,66%,1,1,0
4982,2024-02-24,LSU,Mississippi St.,66.0,65.0,52%,1,1,0
4983,2024-02-24,New Mexico,Air Force,76.0,64.0,87%,1,1,0
4984,2024-02-24,Penn St.,Indiana,70.0,72.0,44%,1,0,0
4985,2024-02-24,Vermont,Bryant,75.0,67.0,77%,1,1,0
4986,2024-02-24,Tarleton St.,Cal Baptist,68.0,67.0,53%,1,1,0
4987,2024-02-24,North Dakota St.,North Dakota,75.0,70.0,68%,1,1,0
4988,2024-02-24,Abilene Christian,Grand Canyon,70.0,72.0,42%,1,0,0
4989,2024-02-24,Old Dominion,Coastal Carolina,74.0,67.0,75%,1,1,0
4990,2024-02-24,Fresno St.,San Diego St.,62.0,67.0,31%,1,0,0
4991,2024-02-24,Clemson,Florida St.,76.0,68.0,77%,1,1,0
4992,2024-02-24,Western Michigan,Buffalo,71.0,72.0,47%,1,0,0
4993,2024-02-24,Nicholls St.,Texas A&M Commerce,71.0,70.0,51%,1,1,0
4994,2024-02-24,Maine,NJIT,71.0,63.0,75%,1,1,0
4995,2024-02-24,Lafayette,Lehigh,69.0,70.0,48%,1,0,0
4996,2024-02-24,Towson,Charleston,73.0,72.0,54%,1,1,0
4997,2024-02-24,Pacific,Loyola Marymount,70.0,73.0,41%,1,0,0
4998,2024-02-24,Samford,East Tennessee St.,75.0,66.0,81%,1,1,0
4999,2024-02-24,Lamar,Texas A&M Corpus Chris,69.0,70.0,47%,1,0,0
5000,2024-02-24,Miami FL,Georgia Tech,78.0,67.0,84%,1,1,0
5001,2024-02-24,Eastern Kentucky,Central Arkansas,85.0,70.0,91%,1,1,0
5002,2024-02-24,San Francisco,Pepperdine,78.0,69.0,79%,1,1,0
5003,2024-02-24,VMI,Western Carolina,68.0,76.0,22%,1,0,0
5004,2024-02-24,Howard,Morgan St.,79.0,68.0,84%,1,1,0
5005,2024-02-24,Alcorn St.,Jackson St.,72.0,70.0,56%,1,1,0
5006,2024-02-24,Kansas St.,BYU,75.0,70.0,67%,1,1,0
5007,2024-02-24,Arizona,Washington,82.0,68.0,90%,1,1,0
5008,2024-02-24,Saint Mary's,San Diego,78.0,58.0,96%,1,1,0
5009,2024-02-24,North Texas,UTSA,75.0,62.0,87%,1,1,0
5010,2024-02-24,Georgia,Auburn,69.0,72.0,40%,1,0,0
5011,2024-02-24,FIU,Jacksonville St.,73.0,68.0,66%,1,1,0
5012,2024-02-24,Louisiana Monroe,Troy,69.0,70.0,45%,1,0,0
5013,2024-02-24,The Citadel,Chattanooga,71.0,74.0,42%,1,0,0
5014,2024-02-24,Stetson,Kennesaw St.,73.0,69.0,65%,1,1,0
5015,2024-02-24,South Carolina St.,Delaware St.,72.0,70.0,56%,1,1,0
5016,2024-02-24,Dartmouth,Princeton,69.0,73.0,34%,1,0,0
5017,2024-02-24,Illinois,Iowa,80.0,73.0,76%,1,1,0
5018,2024-02-24,Montana St.,Sacramento St.,68.0,67.0,51%,1,1,0
5019,2024-02-24,Saint Louis,George Washington,80.0,71.0,79%,1,1,0
5020,2024-02-24,Le Moyne,Fairleigh Dickinson,69.0,74.0,32%,1,0,0
5021,2024-02-24,Pittsburgh,Virginia Tech,72.0,69.0,63%,1,1,0
5022,2024-02-24,Kentucky,Alabama,76.0,74.0,56%,1,1,0
5023,2024-02-24,Seton Hall,Butler,72.0,64.0,77%,1,1,0
5024,2024-02-24,Syracuse,Notre Dame,73.0,67.0,71%,1,1,0
5025,2024-02-24,Southeast Missouri St.,Tennessee Martin,77.0,76.0,55%,1,1,0
5026,2024-02-24,Northern Iowa,Drake,71.0,70.0,53%,1,1,0
5027,2024-02-24,Tulsa,Charlotte,67.0,69.0,42%,1,0,0
5028,2024-02-24,Arizona St.,Washington St.,71.0,67.0,64%,1,1,0
5029,2024-02-24,UMKC,Nebraska Omaha,72.0,69.0,61%,1,1,0
5030,2024-02-24,South Dakota St.,St. Thomas,79.0,69.0,82%,1,1,0
5031,2024-02-24,Massachusetts,St. Bonaventure,69.0,76.0,28%,1,0,0
5032,2024-02-24,Houston Christian,Northwestern St.,74.0,76.0,43%,1,0,0
5033,2024-02-24,New Hampshire,UMBC,72.0,70.0,56%,1,1,0
5034,2024-02-24,UT Arlington,Utah Tech,73.0,68.0,67%,1,1,0
5035,2024-02-24,Cal St. Bakersfield,UC Davis,65.0,70.0,35%,1,0,0
5036,2024-02-24,Gonzaga,Santa Clara,88.0,67.0,97%,1,1,0
5037,2024-02-24,Columbia,Yale,67.0,77.0,20%,1,0,0
5038,2024-02-24,N.C. State,Boston College,76.0,66.0,81%,1,1,0
5039,2024-02-24,Mississippi,South Carolina,68.0,67.0,55%,1,1,0
5040,2024-02-24,Monmouth,North Carolina A&T,76.0,65.0,83%,1,1,0
5041,2024-02-24,Mercer,UNC Greensboro,64.0,68.0,36%,1,0,0
5042,2024-02-24,Virginia,North Carolina,68.0,67.0,53%,1,1,0
5043,2024-02-24,Utah Valley,Stephen F. Austin,72.0,71.0,51%,1,1,0
5044,2024-02-24,Wagner,LIU,72.0,62.0,80%,1,1,0
5045,2024-02-24,Connecticut,Villanova,74.0,66.0,76%,1,1,0
5046,2024-02-24,DePaul,Georgetown,76.0,70.0,69%,1,1,0
5047,2024-02-24,Northern Illinois,Ohio,71.0,76.0,35%,1,0,0
5048,2024-02-24,Stonehill,Saint Francis,73.0,66.0,72%,1,1,0
5049,2024-02-24,Baylor,Houston,70.0,68.0,54%,1,1,0
5050,2024-02-24,Georgia Southern,James Madison,71.0,73.0,41%,1,0,0
5051,2024-02-24,Furman,Wofford,78.0,67.0,83%,1,1,0
5052,2024-02-24,Winthrop,USC Upstate,78.0,68.0,82%,1,1,0
5053,2024-02-24,Northern Colorado,Eastern Washington,73.0,75.0,43%,1,0,0
5054,2024-02-24,California,Oregon,68.0,75.0,28%,1,0,0
5055,2024-02-24,Wyoming,Boise St.,66.0,74.0,25%,1,0,0
5056,2024-02-24,Hofstra,Elon,79.0,63.0,92%,1,1,0
5057,2024-02-24,Bradley,Illinois St.,71.0,64.0,74%,1,1,0
5058,2024-02-24,Marshall,Appalachian St.,73.0,71.0,54%,1,1,0
5059,2024-02-24,Mississippi Valley St.,Texas Southern,62.0,75.0,12%,1,0,0
5060,2024-02-24,UMass Lowell,Albany,76.0,66.0,81%,1,1,0
5061,2024-02-24,Sacred Heart,Central Connecticut,73.0,68.0,69%,1,1,0
5062,2024-02-24,Indiana St.,Illinois Chicago,78.0,68.0,83%,1,1,0
5063,2024-02-24,Stony Brook,William & Mary,69.0,64.0,69%,1,1,0
5064,2024-02-24,Bethune Cookman,Alabama A&M,69.0,68.0,56%,1,1,0
5065,2024-02-24,Colorado,Utah,74.0,67.0,72%,1,1,0
5066,2024-02-24,Akron,Kent St.,71.0,67.0,65%,1,1,0
5067,2024-02-24,Idaho St.,Weber St.,65.0,70.0,33%,1,0,0
5068,2024-02-24,UNLV,Colorado St.,76.0,72.0,61%,1,1,0
5069,2024-02-24,Northern Arizona,Idaho,78.0,63.0,92%,1,1,0
5070,2024-02-24,McNeese St.,Incarnate Word,81.0,65.0,93%,1,1,0
5071,2024-02-24,UC San Diego,UC Irvine,67.0,72.0,33%,1,0,0
5072,2024-02-24,South Dakota,Oral Roberts,73.0,75.0,42%,1,0,0
5073,2024-02-24,Kansas,Texas,74.0,67.0,75%,1,1,0
5074,2024-02-24,Iowa St.,West Virginia,71.0,63.0,75%,1,1,0
5075,2024-02-24,Coppin St.,Norfolk St.,66.0,72.0,31%,1,0,0
5076,2024-02-24,Tennessee,Texas A&M,69.0,63.0,71%,1,1,0
5077,2024-02-24,Hawaii,Long Beach St.,73.0,70.0,61%,1,1,0
5078,2024-02-24,Austin Peay,Lipscomb,74.0,71.0,60%,1,1,0
5079,2024-02-24,North Carolina Central,Maryland Eastern Shore,71.0,64.0,74%,1,1,0
5080,2024-02-24,Charleston Southern,High Point,72.0,71.0,54%,1,1,0
5081,2024-02-24,Georgia St.,Texas St.,68.0,65.0,59%,1,1,0
5082,2024-02-24,Florida A&M,Alabama St.,69.0,63.0,69%,1,1,0
5083,2024-02-24,UCLA,USC,69.0,67.0,59%,1,1,0
5084,2024-02-24,Seattle,UT Rio Grande Valley,78.0,67.0,83%,1,1,0
5085,2024-02-24,Cal St. Fullerton,Cal St. Northridge,76.0,63.0,87%,1,1,0
5086,2024-02-24,UNC Asheville,Gardner Webb,71.0,66.0,67%,1,1,0
5087,2024-02-24,Western Illinois,Southern Indiana,74.0,68.0,71%,1,1,0
5088,2024-02-24,TCU,Cincinnati,73.0,67.0,72%,1,1,0
5089,2024-02-24,Bowling Green,Toledo,77.0,78.0,50%,1,0,0
5090,2024-02-24,Arkansas St.,South Alabama,69.0,67.0,58%,1,1,0
5091,2024-02-25,VCU,Saint Joseph's,74.0,69.0,68%,1,1,0
5092,2024-02-25,Michigan St.,Ohio St.,72.0,66.0,73%,1,1,0
5093,2024-02-25,Memphis,Florida Atlantic,77.0,73.0,64%,1,1,0
5094,2024-02-25,Michigan,Purdue,68.0,73.0,33%,1,0,0
5095,2024-02-25,South Florida,SMU,71.0,70.0,52%,1,1,0
5096,2024-02-25,Nebraska,Minnesota,76.0,67.0,80%,1,1,0
5097,2024-02-25,Saint Peter's,Marist,65.0,61.0,61%,1,1,0
5098,2024-02-25,Tulane,UAB,78.0,76.0,58%,1,1,0
5099,2024-02-25,Boston University,Loyola MD,69.0,66.0,60%,1,1,0
5100,2024-02-25,Green Bay,Youngstown St.,69.0,77.0,23%,1,0,0
5101,2024-02-25,Fairfield,Siena,69.0,64.0,66%,1,1,0
5102,2024-02-25,Navy,Holy Cross,70.0,64.0,73%,1,1,0
5103,2024-02-25,Rutgers,Maryland,66.0,68.0,45%,1,0,0
5104,2024-02-25,Evansville,Southern Illinois,64.0,69.0,30%,1,0,0
5105,2024-02-25,St. John's,Creighton,71.0,75.0,36%,1,0,0
5106,2024-02-25,Mount St. Mary's,Iona,67.0,69.0,43%,1,0,0
5107,2024-02-25,Bucknell,Army,68.0,69.0,49%,1,0,0
5108,2024-02-25,Wichita St.,Temple,71.0,66.0,67%,1,1,0
5109,2024-02-25,La Salle,Rhode Island,71.0,68.0,60%,1,1,0
5110,2024-02-25,Oakland,Wright St.,73.0,77.0,34%,1,0,0
5111,2024-02-25,Robert Morris,Cleveland St.,66.0,70.0,36%,1,0,0
5112,2024-02-25,Marquette,Xavier,78.0,71.0,74%,1,1,0
5113,2024-02-25,Northern Kentucky,IUPUI,73.0,62.0,83%,1,1,0
5114,2024-02-25,Rider,Quinnipiac,74.0,69.0,68%,1,1,0
